ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor	SelectionIgnore
0b89d3ec-040b-44fa-850b-303f7f558315	0	5/11/2020 12:45:00 PM	user	Hey fitness members meant to my personal work list.	Sorry, I can't help with that.	NOTSURE	non_sense	Hey fitness members meant to my personal work list.	[]		CoW	Speech	1	1.13		uwp	
0bc19fea-2534-4351-8a2c-d2c52340c7de	0	5/27/2020 1:46:39 PM	user	Hey Cortana what time is it.	It's  2:46 PM .	WEB	web_other	hey cortana what time is it	[]		CoW	Speech	17	1.13		uwp	
0bd2d096-90d3-414a-b14d-e8428a2df23d	0	5/11/2020 6:33:20 PM	user	Can you sing a song for me?	I wouldn't say it's my best talent, but I can sing if you ask.	WEB	web_other	can you sing a song for me	[]		CoW	Speech	1	1.13		uwp	
0bd9746f-5189-4ccb-957a-157595c0df37	0	5/27/2020 3:42:23 PM	user	Cortana Cortana.		ONDEVICE	open_application	<app_name>Cortana</app_name> <app_name>Cortana</app_name>.	[]		CoW	Speech	1	1.13		uwp	
0bd9b782-e598-4100-bf3e-46f4201c618e	0	5/20/2020 8:49:21 PM	user	Open Kingston file.	which file do you wanna open?	FILES	file_open	Open <file_keyword>Kingston</file_keyword> file.	[]		CoW	Speech	1	1.13		uwp	
0bd9b782-e598-4100-bf3e-46f4201c618e	1	5/20/2020 8:49:27 PM	user_other	The 4th one.	which file do you wanna open?				[]		CoW	Speech	1	1.13		uwp	1
0bd9b782-e598-4100-bf3e-46f4201c618e	2	5/20/2020 8:49:35 PM	user_other		which file do you wanna open?				[]		CoW	Speech	1	1.13		uwp	1
0be535f5-43e3-4e09-986c-6bbc5d70ec32	0	5/28/2020 9:46:33 AM	user	Cortana what's on my calendar today.	I see 8 events for today.	CALENDAR	find_calendar_entry	Cortana what's on my calendar <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0bee7163-5782-44ff-b4e5-c4e8b8b45bdc	0	5/5/2020 1:56:30 AM	user	Open Chrome.	Here’s a list from maketecheasier.com for open chrome.	ONDEVICE	open_application	open <app_name>chrome</app_name>	[]		CoW	Speech	1	1.13		uwp	
0bff1c5f-0863-4112-9f54-d3a981ea7297	0	5/11/2020 12:34:35 PM	user	Cortana what's the weather like today.	The forecast shows partly sunny skies with a high of 53 and a low of 36. Right now, it's partly sunny and 50.	NOTSURE	other_domain	Cortana what's the weather like today.	[]		CoW	Speech	1	1.13		uwp	
0c0023e0-5ac4-45a1-b5b6-2441c8126b63	0	5/4/2020 11:49:01 AM	user	When is the bug bash meeting?		CALENDAR	find_calendar_when	When is the <title>bug bash meeting</title>?	[]		CoW	Speech	1	1.13		uwp	
0c0023e0-5ac4-45a1-b5b6-2441c8126b63	1	5/4/2020 11:49:02 AM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
0c0023e0-5ac4-45a1-b5b6-2441c8126b63	2	5/4/2020 11:49:03 AM	user_other		I couldn't find any events that have bug bash in the title.				[]		CoW	Speech	1	1.13		uwp	
0c075847-14a1-4827-abaf-d073c4429625	0	5/13/2020 6:00:57 PM	user	Join the blur meeting.		CALENDAR	connect_to_meeting	Join the <title>blur meeting</title>.	[]		CoW	Speech	1	1.13		uwp	
0c075847-14a1-4827-abaf-d073c4429625	1	5/13/2020 6:00:58 PM	user_other		Which meeting would you like to join?				[]		CoW	Speech	1	1.13		uwp	
0c075847-14a1-4827-abaf-d073c4429625	2	5/13/2020 6:01:07 PM	user	11 AM.	Which meeting did you wanna join?	CALENDAR	connect_to_meeting	<start_time>11 AM</start_time>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0c075847-14a1-4827-abaf-d073c4429625	3	5/13/2020 6:01:10 PM	user_other		. 				[]		CoW	Speech	1	1.13		uwp	1
0c13549c-ff39-45b4-ba1c-ca5758e40793	0	5/22/2020 11:30:25 AM	user	Cancel timer.	I turned off your timer.	ALARM	turn_off_timer	cancel timer	[]		CoW	Speech	2	1.13		uwp	
0c188ab2-f810-4f72-9858-2cf9af327db4	0	5/28/2020 12:57:46 AM	user	Hey Cortana repeat.	I've got the latest for What Are Trumps Latest Tweets. From International Business Times, Twitter-Trump Clash Intensifies Political Misinformation Battle. {EarconNext} From Washington Post, Don’t be mad at Twitter, President Trump. {EarconNext} From Time, 'We Will Strongly Regulate, or Close Them Down.' Trump Threatens to Shutter Social Media Platforms After Twitter Fact-Checks Him.	COMMON	repeat	Hey Cortana repeat.	[]		CoW	Speech	2	1.13		uwp	
0c3334d2-7f36-41a9-8208-d280a97a3ea4	0	5/13/2020 7:53:45 PM	user	Showtimes for kingsman tonight.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Showtimes for kingsman tonight.	[]		CoW	Speech	1	1.13		uwp	
0c3a115f-8db7-4171-90ba-652b8c9a40c7	0	5/7/2020 3:34:49 PM	user	Open edge.	Alright.	ONDEVICE	open_application	Open <app_name>edge</app_name>.	[]		CoW	Speech	1	1.13		uwp	
0c3a115f-8db7-4171-90ba-652b8c9a40c7	1	5/7/2020 3:34:51 PM	user_other		Which edge do you want?				[]		CoW	Speech	1	1.13		uwp	
0c3a115f-8db7-4171-90ba-652b8c9a40c7	2	5/7/2020 3:34:55 PM	user_other	The second one.	Alright.				[]		CoW	Speech	1	1.13		uwp	1
0c3a115f-8db7-4171-90ba-652b8c9a40c7	3	5/7/2020 3:34:56 PM	user_other		I'll open Microsoft Edge.				[]		CoW	Speech	1	1.13		uwp	1
0c3d4af6-613d-4003-a93f-b29168af774c	0	5/29/2020 1:19:52 PM	user	What's the weather in centigrade?	Right now, it's sunny and 22. The forecast shows sun with a high of 22 and a low of 10 degrees.	NOTSURE	other_domain	What's the weather in centigrade?	[]		CoW	Speech	1	1.13		uwp	
0c3e1749-5486-48be-9f4f-c18582e364e1	0	5/21/2020 7:48:56 PM	user	Say something.	Curious about a word? Ask me to define it.	WEB	web_other	say something	[]		CoW	Speech	10	1.13		uwp	
0c3f4574-ef6b-40d4-97be-215694d0a1bc	0	5/5/2020 1:55:45 AM	user	Open application.	According to smartbear.com, Open Applications are applications instrumented for white-box testing under TestComplete. Open Applications provide access to their internal objects, methods and properties, so you can work with them from tests.	ONDEVICE	open_application	Open <media_type>application</media_type>.	[]		CoW	Speech	1	1.13		uwp	
0c609ad8-451d-422e-ac56-69679d72360c	0	5/6/2020 8:41:23 PM	user	Find Ron P 12345 file.	Actually, I couldn't find that file.	FILES	file_search	Find <file_keyword>Ron P 12345</file_keyword> file.	[]		CoW	Speech	1	1.13		uwp	
0c653ba2-8643-47e7-a0b3-e4318861428a	0	5/5/2020 9:15:30 PM	user	And after that.	I’ve got this for you on and after that.	NOTSURE	other_domain	And after that.	[]		CoW	Speech	1	1.13		uwp	
0c68097f-c739-499c-a5f3-65dd4ac94895	0	5/22/2020 1:47:04 AM	user	Search for hang out.	According to techrepublic.com, Google's suggested method to search Hangouts involves a full web browser, an older email interface, and an obscure search term. Technically, this allows you to search your Hangouts messages.	NOTSURE	other_domain	Search for hang out.	[]		CoW	Speech	2	1.13		uwp	
0c6a42ee-1bb8-4d6b-b196-0dc6cdf1bee7	0	5/11/2020 12:20:10 PM	user	My next meeting with Happy.	I'm sorry, but I can't help with that yet.	CALENDAR	find_calendar_entry	My <start_time>next</start_time> meeting with <contact_name>Happy</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
0c708f09-c65d-4fa7-a4f8-f3ad97c53c0c	0	5/7/2020 9:20:38 AM	user	When is my last meeting this week?		CALENDAR	find_calendar_when	When is my <order_ref>last</order_ref> meeting <start_date>this week</start_date>?	[]		CoW	Speech	1	1.13		uwp	
0c708f09-c65d-4fa7-a4f8-f3ad97c53c0c	1	5/7/2020 9:20:39 AM	user_other		I found 1 event for this week.				[]		CoW	Speech	1	1.13		uwp	
0c7de3f9-e087-4a35-bb34-43c22170df8d	0	5/13/2020 12:42:33 AM	user	Start Skype.	OK.	ONDEVICE	open_application	start <app_name>skype</app_name>	[]		CoW	Speech	1	1.13		uwp	
0c7de3f9-e087-4a35-bb34-43c22170df8d	1	5/13/2020 12:42:34 AM	user_other		I'll open Skype.				[]		CoW	Speech	1	1.13		uwp	
0c907cca-98c0-4e51-9b36-d588d6470d06	0	5/11/2020 10:59:05 AM	user	Set alarm to schedule a meeting with Vinod Monday 5:00 PM.	Here's what I have. Should I schedule this?	ALARM	set_alarm	Set alarm to <title>schedule a meeting with Vinod</title> <start_date>Monday</start_date> <start_time>5:00 PM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
0c907cca-98c0-4e51-9b36-d588d6470d06	1	5/11/2020 10:59:13 AM	user	Cancel.	Canceled	ALARM	cancel	Cancel.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_alarm"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0ca2f9dd-c214-40ee-9839-85e4fd32fc00	0	5/27/2020 1:29:44 AM	user	Who is Rich Mains?	I'm working on it	PEOPLE	search_people_by_name	Who is <contact_name>Rich Mains</contact_name>?	[]		CoW	Speech	1	1.13		uwp	
0ca2f9dd-c214-40ee-9839-85e4fd32fc00	1	5/27/2020 1:29:45 AM	user_other		Here's more about  Rich Mains .				[]		CoW	Speech	1	1.13		uwp	
0cacd3c3-111b-4e91-99c5-a0b2f141c09c	0	5/19/2020 4:33:15 AM	user	Join my meeting.	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Join my meeting.	[]		CoW	Speech	2	1.13		uwp	
0cacd3c3-111b-4e91-99c5-a0b2f141c09c	1	5/19/2020 4:33:22 AM	user_other	First one.	. 				[]		CoW	Speech	2	1.13		uwp	1
0cb9846b-1c4a-4464-91d5-2b02eaebf056	0	5/20/2020 9:20:24 PM	user	Anything scheduled at 10:00 AM tomorrow.	I found 1 event for tomorrow at 10:00 AM.	CALENDAR	find_calendar_entry	Anything scheduled at <start_time>10:00 AM</start_time> <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0cd46791-c901-4bc8-aaf8-d642c680c93c	0	5/9/2020 11:12:09 PM	user	Remove carrots from shopping list.	To delete your tasks, you’ll need to edit in Microsoft To Do	NOTE	delete_note_item	Remove <note_text>carrots</note_text> from <title>shopping</title> <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
0cdc474b-a594-416f-9143-a8ceff4bcf3c	0	5/13/2020 8:09:06 PM	user	Hey Cortana you are my baby.	I like how I look, but I understand circles may not be your thing.	NOTSURE	other_domain	Hey Cortana you are my baby.	[]		CoW	Speech	10	1.13		uwp	
0cffe6ca-fcfc-4c67-8d5b-961dfc01e32b	0	5/20/2020 9:22:57 PM	user	Add a meeting with Ron Pechmagre.	Alright, Looks like you're both free at 2:30 PM and 3:30 PM on Wednesday, May  20 . What time would you like to meet?	CALENDAR	create_calendar_entry	Add a meeting with <contact_name>Ron Pechmagre</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
0d0c16c6-9260-4e03-bccf-212341cb0e79	0	5/4/2020 12:06:49 PM	user	Partner 2nd event tomorrow.		CALENDAR	find_calendar_entry	<title>Partner 2nd</title> event <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0d0c16c6-9260-4e03-bccf-212341cb0e79	1	5/4/2020 12:06:50 PM	user_other		Alright.				[]		CoW	Speech	1	1.13		uwp	
0d0c16c6-9260-4e03-bccf-212341cb0e79	2	5/4/2020 12:06:52 PM	user_other		I'm finding 3 events for Tuesday, June 2nd.				[]		CoW	Speech	1	1.13		uwp	
0d25de27-44bd-405a-ad40-14051c8f621c	0	5/20/2020 9:05:17 PM	user	Add jogging for 5:00 PM Friday.	OK, Here's what I have. Should I add this?	CALENDAR	create_calendar_entry	Add <title>jogging</title> for <start_time>5:00 PM</start_time> <start_date>Friday</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0d25de27-44bd-405a-ad40-14051c8f621c	1	5/20/2020 9:05:26 PM	user	Change time to 8:30 AM Friday.	Alright, Here's what I have. Should I add this?	CALENDAR	change_calendar_entry	Change <slot_attribute>time</slot_attribute> to <start_time>8:30 AM</start_time> <start_date>Friday</start_date>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0d25de27-44bd-405a-ad40-14051c8f621c	2	5/20/2020 9:05:35 PM	user	Yes.	Great. {EarconSuccess}	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["change_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0d29d27f-cb3f-4e84-ae9b-80af0fa5ab9d	0	5/15/2020 9:04:46 PM	user	Hey Cortana cancel my alarm at 5:35 PM everyday.	OK, I've turned off your alarm for every day at  5:35 PM .	ALARM	turn_off_alarm	Hey Cortana cancel my alarm at <start_time>5:35 PM</start_time> <start_date>everyday</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0d3353f7-2a46-4841-a160-1c7ecffb017b	0	5/15/2020 10:26:22 AM	user	What's on my schedule?	Here's some information that might help.	CALENDAR	find_calendar_entry	what's on my schedule	[]		CoW	Speech	3	1.13		uwp	
0d41a708-b8de-438a-b114-ae5d0223456c	0	5/28/2020 11:00:19 AM	user	Hey Cortana turn on dark mode.	I found this for you.	NOTSURE	ambiguous	Hey Cortana turn on dark mode.	[]		CoW	Speech	2	1.13		uwp	
0d5321af-9bce-4637-b7bb-02f9c314ef31	0	5/13/2020 11:24:58 PM	user	Hey Cortana how do you spell the word well.	well is spelled  well .	NOTSURE	other_domain	Hey Cortana how do you spell the word well.	[]		CoW	Speech	10	1.13		uwp	
0d5d0ae7-9238-41fa-8f45-3c91f0467b11	0	5/28/2020 1:14:31 AM	user	Hey Cortana find my files by Abraham.		FILES	file_search	Hey Cortana find <contact_name>my</contact_name> files by <contact_name>Abraham</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
0d5db3bc-25e0-4545-a492-e13ebb50d534	0	5/13/2020 4:02:13 PM	user	How can you make me more productive?	I’ve got this for you on how can you make me more productive.	NOTSURE	other_domain	How can you make me more productive?	[]		CoW	Speech	2	1.13		uwp	
0d6b3044-2b80-4b61-954d-f5b8208856b5	0	5/21/2020 3:59:54 PM	user	Today's weather.	The forecast shows rain showers with a high of 56 and a low of 47. Right now, it's cloudy and 49.	NOTSURE	other_domain	Today's weather.	[]		CoW	Speech	5	1.13		uwp	
0d83c731-1c01-437c-b217-2ed0fd414d63	0	5/21/2020 7:23:33 PM	user	Document titled with HRS.	Actually, I couldn't find that file.	FILES	file_search	Document titled with <file_name>HRS</file_name>.	[]		CoW	Speech	2	1.13		uwp	
0d91f0a0-e2fb-4da9-811d-d27485169600	0	5/14/2020 5:19:01 PM	user	Hey Cortana show me the trailer for it.	I found this for you.	NOTSURE	other_domain	Hey Cortana show me the trailer for it.	[]		CoW	Speech	10	1.13		uwp	
0dab6180-f7ac-4e00-9dee-0f41e7fb7cab	0	5/27/2020 6:39:48 PM	user	What is the sound output in this machine?	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	What is the sound output in this machine?	[]		CoW	Speech	1	1.13		uwp	
0dbc47d3-9dfb-4ef6-b657-c68e13eb9f01	0	5/8/2020 1:09:40 AM	user	Open Microsoft Teams.	Alright.	ONDEVICE	open_application	Open <app_name>Microsoft Teams</app_name>.	[]		CoW	Speech	3	1.13		uwp	
0dbc47d3-9dfb-4ef6-b657-c68e13eb9f01	1	5/8/2020 1:09:43 AM	user_other		I'll open Microsoft Teams.				[]		CoW	Speech	3	1.13		uwp	
0dc01454-7f98-4919-a713-a0667446310e	0	5/20/2020 9:51:27 PM	user	Hey Cortana latest news on trump.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Hey Cortana latest news on trump.	[]		CoW	Speech	2	1.13		uwp	
0dcd3708-029c-4ba0-8b6d-352e746998d7	0	5/28/2020 4:23:58 PM	user	Add an event at 8:00 AM tomorrow.	Here's what I have. Should I add this?	CALENDAR	create_calendar_entry	Add an event at <start_time>8:00 AM</start_time> <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0dcd3708-029c-4ba0-8b6d-352e746998d7	1	5/28/2020 4:24:06 PM	user	Yes.	Great. {EarconSuccess} By the way, you have Blocked Time at the same time.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0dcf8ec0-1d18-4185-b38f-85e42115c92b	0	5/25/2020 10:09:23 PM	user	Hey Cortana what is the weather today when the parcel.	The forecast shows rain with a high of 58 and a low of 51. Right now, it's raining and 58.	NOTSURE	other_domain	Hey Cortana what is the weather today when the parcel.	[]		CoW	Speech	1	1.13		uwp	
0ddc6ca4-4a3a-418a-8268-4b1c13d03405	0	5/14/2020 6:30:20 AM	user	SET A TIMER	There's already a timer going, should I restart it for?	ALARM	set_timer	SET A TIMER	[]		CoW	Speech	1	1.13		uwp	
0ddc6ca4-4a3a-418a-8268-4b1c13d03405	1	5/14/2020 6:38:07 AM	user	Set a timer.	There's already a timer going, should I restart it for?	ALARM	set_timer	Set a timer.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0ddc6ca4-4a3a-418a-8268-4b1c13d03405	2	5/14/2020 6:38:12 AM	user	Cancel the timer.	There's already a timer going, should I restart it for?	ALARM	turn_off_timer	Cancel the timer.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0ddc6ca4-4a3a-418a-8268-4b1c13d03405	3	5/14/2020 6:38:18 AM	user	Turn off the timer.	There's already a timer going, should I restart it for?	ALARM	turn_off_timer	Turn <state>off</state> the timer.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["turn_off_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
0ddd8fbc-6782-4b3e-844c-3b975e0f5ec2	0	5/20/2020 9:35:39 PM	user	Hey Cortana what do I have on my calendar today.	I see 7 events for today.	CALENDAR	find_calendar_entry	Hey Cortana what do I have on my calendar <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0dfda873-eff7-4378-bb8e-fce361fbab71	0	5/21/2020 1:49:42 PM	user	Hey computer what's the weather.	Right now, it's mostly sunny and 68. The forecast shows partly sunny skies with a high of 70 and a low of 55.	NOTSURE	other_domain	Hey computer what's the weather.	[]		CoW	Speech	1	1.13		uwp	
0e0c49a8-bc0f-4197-b48c-7b124e2a1a4d	0	5/6/2020 10:39:49 PM	user	Set timer for 2 minutes.	I'm starting your timer for 2 minutes.	ALARM	set_timer	set timer for <duration>2 minutes</duration>	[]		CoW	Speech	2	1.13		uwp	
0e170249-4829-4ed7-a5f5-7b3b4f8fd65d	0	5/26/2020 8:31:20 PM	user	Hey Cortana what timers do I have.	There's 19 seconds left on your timer.	ALARM	find_timer	Hey Cortana what timers do I have.	[]		CoW	Speech	2	1.13		uwp	
0e2afab0-eb31-4ab9-8e7e-180b9d2e96a2	0	5/20/2020 9:29:39 PM	user	How far away is Macy's in Seattle?	Here's some information that might help.	NOTSURE	other_domain	How far away is Macy's in Seattle?	[]		CoW	Speech	2	1.13		uwp	
0e4f13a6-d8a9-4050-a2e3-0ac0cabecc24	0	5/22/2020 7:18:15 AM	user	Open outlook.	I’ve got this for you on open outlook.	ONDEVICE	open_application	open <app_name>outlook</app_name>	[]		CoW	Speech	2	1.13		uwp	
0e5ca546-9a7e-446e-947f-ab152b2faec6	0	5/4/2020 12:01:11 PM	user	Join my 3:30 AM tomorrow.		CALENDAR	connect_to_meeting	Join my <start_time>3:30 AM</start_time> <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
0e5ca546-9a7e-446e-947f-ab152b2faec6	1	5/4/2020 12:01:12 PM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
0e5ca546-9a7e-446e-947f-ab152b2faec6	2	5/4/2020 12:01:13 PM	user_other		Joining your 3:30 AM. 				[]		CoW	Speech	1	1.13		uwp	
0e7c3259-f9dd-47d3-9989-6c804220912c	0	5/13/2020 4:42:04 PM	user	Latest news today.	I pulled up top stories for today. The first headline from USA TODAY on MSN.com is, Breonna Taylor died but she wasn't target of investigation. Police had 'no-knock' warrant, records show.	NOTSURE	other_domain	Latest news today.	[]		CoW	Speech	1	1.13		uwp	
0e82067e-8041-45c9-a1ff-b4386c5006e6	0	5/6/2020 5:13:09 PM	user	Hi Cortana.	Hi! If you want to see what's on your schedule, just ask me.	WEB	web_other	hi cortana	[]		CoW	Speech	11	1.13		uwp	
0e9e0e38-1d24-4039-8895-773ef136903e	0	5/21/2020 9:12:27 PM	user	Go to site.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Go to site.	[]		CoW	Speech	1	1.13		uwp	
0ea5184a-4c4f-4e57-b29a-341f4c657338	0	5/8/2020 10:12:12 PM	user	Set a timer for 30 seconds.	There's already a timer going, should I restart it for?	ALARM	set_timer	set a timer for <duration>30 seconds</duration>	[]		CoW	Speech	2	1.13		uwp	
0ea90766-d9c3-4246-98f2-9ef179da3e7c	0	5/9/2020 11:32:41 PM	user	New Mexico counties.	Counties in New Mexico include Bernalillo County, Dona Ana County and Santa Fe County.	NOTSURE	other_domain	New Mexico counties.	[]		CoW	Speech	1	1.13		uwp	
0eb88c33-8426-495a-bf94-d45e8dcd18e5	0	5/8/2020 11:14:11 AM	user	Open Calculator.	Here’s a list from top password.com for open calculator.	ONDEVICE	open_application	open <app_name>calculator</app_name>	[]		CoW	Speech	5	1.13		uwp	
0ee84bdf-44f6-4729-b2b3-6d4670cc81db	0	5/15/2020 2:21:59 PM	user	Open Microsoft.	Alright.	ONDEVICE	open_application	open <app_name>microsoft</app_name>	[]		CoW	Speech	1	1.13		uwp	
0f042d04-b5e9-4d1f-8608-c0adf202fa99	0	5/29/2020 8:07:06 PM	user	Hey Cortana my camera maybe I'm using too much bandwidth.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Hey Cortana my camera maybe I'm using too much bandwidth.	[]		CoW	Speech	1	1.13		uwp	
