TurnNumber	PreviousTurnIntent	query	intent
0		Launch that document I to compose	file_open
0		Navigate is my I was just working on files	file_navigate
0		Share LT review discussion file of this meeting	file_share
0		download that I created image	file_download
0		Open with next meeting.	file_share
0		what is my newly opened files	file_navigate
0		list my reservations on my trip notes	file_search
0		Go to my Excel	file_navigate
0		Take me where I can see all my latest files	file_navigate
0		powershell.exe	file_search
0		Cortana continue work on document last opened	file_open
0		Can opening the last document I was editing	file_open
0		Open up last active I was working on recently document last active I was working on recently	file_open
0		Can you open my most recent files to me	file_open
0		Launch that document I was writing	file_open
0		Open brownbag article last active	file_open
0		What are the files I the last working on	file_navigate
0		what is the list	file_search
0		Share the document that was closed to the meeting participants	file_share
0		Cortana bring up the document I was working on before the phone call is interrupted me.	file_navigate
0		priscilla documents number ten	file_search
0		list my newest open document	file_open
0		reopen the last document most recent.	file_open
0		file added by himmelheber mwewa dashichev	file_search
0		excels composing by montrose prom	file_search
0		My downloads	file_search
0		Reopen last document opens	file_open
0		Open lt review spreadsheet	file_open
0		show me my pictures from april of this year	file_search
0		Retrieve what I was only working on and open it up.	file_open
0		open skills deck	file_open
0		Open the paper which I was composing	file_open
0		Open file specs.	file_open
0		Pull up the paper recent	file_navigate
0		Pull up the document I was just working on	file_navigate
0		Open the files.	file_open
0		Open Calendar Voice Skills Document	file_open
0		please bring the recent document	file_navigate
0		Aliexpress.com	file_other
0		Bring up the document file that last active	file_navigate
0		Please opening the last document I was working on	file_open
0		Can you open my most recent files to me	file_open
0		i need to review tiffany's presentation	file_open
0		Show me my excel	file_search
0		I need to view my I was using files.	file_open
0		What time is it?	file_other
0		Open file skills test.	file_open
0		32*22	file_other
0		Show me of my deck	file_search
0		save workplace document	file_download
0		Cortana open lt review paper.	file_open
0		d:\users\elliot chester\documents\ts3_clientui-win64-1407159763-2015-01-24 14_03_47.141875.dmp	file_search
0		Bring up the document file that that was closed	file_navigate
0		share LT review discussion files alice	file_share
0		Can you please open document I updated?	file_open
0		share my recent files	file_share
0		hey cortana, share this files roger	file_share
0		Open LT review deck.	file_open
0		File answer.docx 	file_search
0		open the document I was working on today to page one.	file_open
0		Cortana, I need to find the spreadsheet named Fording.	file_search
0		Open SQL I metrics 2018-2019 presentation.	file_open
0		save deployment timeline picture	file_download
0		Open file specs.	file_open
0		open with Anna Green	file_share
0		can you find me gmail	file_search
0		Can opening the last document recent	file_open
0		Send me the document.	file_share
0		opening files I used most recently.	file_open
0		Find files I added yesterday.	file_search
0		share payroll file of my next voice skills stand up chat	file_share
0		show with my meeting attendees in 10 pm on Wednesday	file_share
0		where are my documents	file_search
0		please put up the I was using document	file_navigate
0		save insurance file	file_download
0		open with my 10 pm on Wednesday meeting participants	file_share
0		workbook opened by least champions league matches	file_search
0		Do I have any list?	file_search
0		take me out to the file I worked on.	file_navigate
0		show with alice	file_share
0		Launch that document I was compose	file_open
0		Can you open the my I last edited file for me	file_open
0		show with my meeting attendees in 11AM	file_share
0		PULL LIST	file_search
0		Open science ship room ppt.	file_open
0		I need that document I've recently used opens.	file_open
0		search for note related to restaurant	file_search
0		files open by quiros witymir bellaj	file_search
0		Please pull up my last active document	file_navigate
0		Minecraft music.	file_other
0		certutil.exe	file_search
0		showing me my I had up before files	file_navigate
0		list my I was last working on open document	file_open
0		List all notes for this week.	file_search
0		take me out to the file I worked on.	file_navigate
0		Cortana open I was working on recently documentation.	file_open
0		VivekSh’s files 	file_search
0		go back to previous document	file_navigate
0		cortana open with my 10 pm on Wednesday meeting	file_share
0		Can you open the last document I had been working on	file_open
0		Browse the files from last weeks	file_navigate
0		Show in my downloaded files	file_search
0		Open 'voice skills' doc	file_open
0		File presented in meeting last night 	file_search
0		Open tax powerpoint deck	file_open
0		Open search story deck.	file_open
0		file up by middeke faione ruotsalo mclauren	file_search
0		Doc discussed in LT Review 	file_search
0		Open lt review article recently	file_open
0		Bring up the document file in I was composing	file_navigate
0		Cortana opening my preview test plan document Excel again	file_open
0		Show me of my recent files	file_search
0		azure overview ppt	file_open
0		Can you please open your document I've recently used?	file_open
0		Share insurance download I uploaded to the conversation	file_share
0		files composing by suleimanovich fillbach	file_search
0		Can you get documents I just uploaded?	file_search
0		visit my I had been working on files.	file_navigate
0		save the image	file_download
0		Open Cortana core science document.	file_open
0		Share the file of this conversation	file_share
0		show with conversation 10 pm on Wednesday	file_share
