TurnNumber	PreviousTurnIntent	query	intent
0		remove aziz eugenefrom team	teamspace_removemember
0		remove aziz bobfrom group	teamspace_removemember
0		remove aziz luisafrom group	teamspace_removemember
0		remove aziz evgenyfrom team	teamspace_removemember
0		remove aziz annettefrom the group	teamspace_removemember
0		remove aziz pallavifrom the team	teamspace_removemember
0		remove aziz sumitfrom team	teamspace_removemember
0		remove aziz marianfrom this team	teamspace_removemember
0		remove aziz abrahamfrom this team	teamspace_removemember
0		remove aziz pilarfrom the team	teamspace_removemember
0		remove aziz marianofrom the group	teamspace_removemember
0		remove aziz meghanfrom this group	teamspace_removemember
0		remove aziz drewfrom team	teamspace_removemember
0		remove aziz rodneyfrom group	teamspace_removemember
0		remove aziz theresefrom group	teamspace_removemember
0		remove aziz gurufrom this group	teamspace_removemember
0		remove aziz laurafrom team	teamspace_removemember
0		remove aziz brookefrom this group	teamspace_removemember
0		remove aziz sabinafrom team	teamspace_removemember
0		remove aziz elisabethfrom this group	teamspace_removemember
0		remove aziz saravananfrom this team	teamspace_removemember
0		remove aziz abhijitfrom team	teamspace_removemember
0		remove aziz shinichifrom this group	teamspace_removemember
0		remove aziz stacyfrom group	teamspace_removemember
0		remove aziz deepafrom the group	teamspace_removemember
0		remove aziz archanafrom this team	teamspace_removemember
0		remove aziz lucafrom group	teamspace_removemember
0		remove aziz amandafrom the group	teamspace_removemember
0		remove aziz gordonfrom this team	teamspace_removemember
0		remove aziz samerfrom the group	teamspace_removemember
0		remove aziz andersonfrom this team	teamspace_removemember
0		remove aziz susanfrom team	teamspace_removemember
0		remove aziz stanleyfrom the group	teamspace_removemember
0		remove aziz srikanthfrom this team	teamspace_removemember
0		remove aziz changfrom team	teamspace_removemember
0		remove aziz albertofrom this group	teamspace_removemember
0		remove aziz mengfrom this team	teamspace_removemember
0		remove aziz patriciafrom this team	teamspace_removemember
0		remove aziz joycefrom team	teamspace_removemember
0		remove aziz sameerfrom this group	teamspace_removemember
0		remove aziz nagafrom this group	teamspace_removemember
0		remove aziz atsushifrom group	teamspace_removemember
0		remove aziz neerajfrom this group	teamspace_removemember
0		remove aziz ethanfrom the group	teamspace_removemember
0		remove aziz ralphfrom group	teamspace_removemember
0		remove aziz terifrom the team	teamspace_removemember
0		remove aziz balajifrom the group	teamspace_removemember
0		remove aziz sivafrom group	teamspace_removemember
0		remove aziz anuragfrom this team	teamspace_removemember
0		remove aziz cristianfrom team	teamspace_removemember
0		remove aziz angusfrom group	teamspace_removemember
0		remove aziz zoltanfrom this team	teamspace_removemember
0		remove aziz arjunfrom the group	teamspace_removemember
0		remove aziz matthieufrom the team	teamspace_removemember
0		remove aziz sebastianfrom this team	teamspace_removemember
0		remove aziz larafrom group	teamspace_removemember
0		remove aziz annettefrom this group	teamspace_removemember
0		remove aziz elisefrom the team	teamspace_removemember
0		remove aziz mandyfrom group	teamspace_removemember
0		remove aziz takeshifrom group	teamspace_removemember
0		remove aziz elainefrom this group	teamspace_removemember
0		remove aziz alexandrefrom team	teamspace_removemember
0		remove aziz anoopfrom the team	teamspace_removemember
0		remove aziz qingfrom this group	teamspace_removemember
0		remove aziz johnnyfrom the team	teamspace_removemember
0		remove aziz tarekfrom this group	teamspace_removemember
0		remove aziz troyfrom this team	teamspace_removemember
0		remove aziz adamfrom group	teamspace_removemember
0		remove aziz ulrichfrom the group	teamspace_removemember
0		remove aziz praveenfrom this team	teamspace_removemember
0		remove ayman yuryfrom team	teamspace_removemember
0		remove aziz wendyfrom this team	teamspace_removemember
0		remove aziz florencefrom the group	teamspace_removemember
0		remove aziz kojifrom this group	teamspace_removemember
0		remove aziz marcinfrom team	teamspace_removemember
0		remove aziz tongfrom the team	teamspace_removemember
0		remove aziz lanfrom the group	teamspace_removemember
0		remove aziz larsfrom this team	teamspace_removemember
0		remove aziz valentinafrom group	teamspace_removemember
0		remove aziz yaelfrom the group	teamspace_removemember
0		remove aziz ericafrom this group	teamspace_removemember
0		remove aziz kaorifrom this group	teamspace_removemember
0		remove aziz vickyfrom the team	teamspace_removemember
0		remove aziz svenfrom the group	teamspace_removemember
0		remove aziz sergeyfrom this team	teamspace_removemember
0		remove aziz rickyfrom the group	teamspace_removemember
0		remove aziz naokofrom group	teamspace_removemember
0		remove aziz trishfrom the group	teamspace_removemember
0		remove aziz dawnfrom the group	teamspace_removemember
0		remove aziz yvonnefrom group	teamspace_removemember
0		remove aziz damianfrom this group	teamspace_removemember
0		remove aziz chiarafrom this team	teamspace_removemember
0		remove aziz curtfrom this team	teamspace_removemember
0		remove aziz linfrom this team	teamspace_removemember
0		remove aziz rishifrom this team	teamspace_removemember
0		remove aziz stellafrom this team	teamspace_removemember
0		remove aziz kobefrom team	teamspace_removemember
0		remove aziz huifrom group	teamspace_removemember
0		remove aziz lorenzofrom this group	teamspace_removemember
0		remove aziz rishifrom the group	teamspace_removemember
0		remove aziz rajanfrom the team	teamspace_removemember
0		remove aziz helenafrom group	teamspace_removemember
0		remove aziz chenfrom the group	teamspace_removemember
0		remove aziz danielefrom this group	teamspace_removemember
0		remove aziz dariofrom group	teamspace_removemember
0		remove aziz matthieufrom team	teamspace_removemember
0		remove aziz joefrom the group	teamspace_removemember
0		remove aziz shantanufrom this group	teamspace_removemember
0		remove aziz felipefrom the group	teamspace_removemember
0		remove aziz narayananfrom group	teamspace_removemember
0		remove aziz richimafrom this team	teamspace_removemember
0		remove aziz basfrom the team	teamspace_removemember
0		remove aziz dmitryfrom team	teamspace_removemember
0		remove aziz shinfrom group	teamspace_removemember
0		remove aziz singhfrom team	teamspace_removemember
0		remove aziz candyfrom the group	teamspace_removemember
0		remove aziz hilaryfrom group	teamspace_removemember
0		remove ayman zuzanafrom this team	teamspace_removemember
0		remove aziz tracyfrom this group	teamspace_removemember
0		remove aziz mettefrom the group	teamspace_removemember
0		remove aziz dennyfrom group	teamspace_removemember
0		remove aziz riccardofrom the group	teamspace_removemember
0		remove aziz vadimfrom this team	teamspace_removemember
0		remove aziz rossfrom this group	teamspace_removemember
0		remove ayman yusukefrom this team	teamspace_removemember
0		remove ayman yusukefrom the group	teamspace_removemember
0		remove aziz martinafrom this group	teamspace_removemember
0		remove ayman yuichifrom the team	teamspace_removemember
0		remove aziz yvonnefrom team	teamspace_removemember
0		remove aziz pattifrom team	teamspace_removemember
0		remove aziz maryfrom the team	teamspace_removemember
0		remove aziz jackyfrom the group	teamspace_removemember
0		remove aziz derekfrom the group	teamspace_removemember
0		remove aziz shanfrom the team	teamspace_removemember
0		remove aziz imranfrom the group	teamspace_removemember
0		remove aziz avinashfrom the group	teamspace_removemember
0		remove aziz rainerfrom this team	teamspace_removemember
0		remove aziz dragosfrom team	teamspace_removemember
0		remove aziz donnafrom this group	teamspace_removemember
0		remove aziz anishfrom this group	teamspace_removemember
0		remove aziz patfrom the group	teamspace_removemember
0		remove aziz antonyfrom this group	teamspace_removemember
0		remove aziz marcelfrom the team	teamspace_removemember
0		remove aziz marcusfrom group	teamspace_removemember
0		remove aziz erichfrom team	teamspace_removemember
0		remove aziz neilfrom group	teamspace_removemember
0		remove aziz waifrom this team	teamspace_removemember
0		remove aziz elliottfrom this group	teamspace_removemember
0		remove aziz dmitriyfrom team	teamspace_removemember
0		remove aziz andrewfrom team	teamspace_removemember
0		remove aziz sylvainfrom this team	teamspace_removemember
0		remove aziz federicofrom this team	teamspace_removemember
0		remove aziz pavanfrom this team	teamspace_removemember
0		remove aziz muratfrom team	teamspace_removemember
0		remove aziz guillermofrom the group	teamspace_removemember
0		remove aziz ivanafrom this group	teamspace_removemember
0		remove aziz deborahfrom the group	teamspace_removemember
0		remove aziz conorfrom this group	teamspace_removemember
0		remove aziz kennyfrom this group	teamspace_removemember
0		remove aziz vufrom the group	teamspace_removemember
0		remove aziz jinfrom team	teamspace_removemember
0		remove aziz tolgafrom team	teamspace_removemember
0		remove aziz noahfrom this team	teamspace_removemember
0		remove aziz sylviafrom the team	teamspace_removemember
0		remove aziz paulfrom the group	teamspace_removemember
0		remove aziz irisfrom the group	teamspace_removemember
0		remove aziz tamasfrom this team	teamspace_removemember
0		remove aziz jaefrom the team	teamspace_removemember
0		remove aziz derrickfrom the group	teamspace_removemember
0		remove aziz hermanfrom the group	teamspace_removemember
0		remove aziz victorfrom team	teamspace_removemember
0		remove aziz jeannefrom group	teamspace_removemember
0		remove aziz angelfrom team	teamspace_removemember
0		remove aziz volkerfrom the team	teamspace_removemember
0		remove aziz andrefrom group	teamspace_removemember
0		remove aziz vishalfrom team	teamspace_removemember
0		remove aziz andersfrom group	teamspace_removemember
0		remove aziz louisfrom the group	teamspace_removemember
0		remove aziz satya nadellafrom team	teamspace_removemember
0		remove aziz chikakofrom team	teamspace_removemember
0		remove aziz codyfrom the team	teamspace_removemember
0		remove aziz arielfrom group	teamspace_removemember
0		remove ayman yukofrom the group	teamspace_removemember
0		remove aziz renefrom this team	teamspace_removemember
0		remove aziz randyfrom team	teamspace_removemember
0		remove aziz kentfrom the group	teamspace_removemember
0		remove aziz masakifrom this team	teamspace_removemember
0		remove aziz trishfrom this team	teamspace_removemember
0		remove aziz alexeifrom team	teamspace_removemember
0		remove aziz maheshfrom group	teamspace_removemember
0		remove aziz andrefrom this team	teamspace_removemember
0		remove aziz yufrom group	teamspace_removemember
0		remove aziz billfrom team	teamspace_removemember
0		remove aziz lucyfrom this team	teamspace_removemember
0		remove aziz maciejfrom this team	teamspace_removemember
0		remove aziz soniafrom team	teamspace_removemember
0		remove aziz saurabhfrom team	teamspace_removemember
0		remove aziz yongfrom group	teamspace_removemember
0		remove aziz benoitfrom this group	teamspace_removemember
0		remove aziz nathanfrom the team	teamspace_removemember
0		remove aziz yuichifrom this team	teamspace_removemember
0		remove aziz loganfrom the team	teamspace_removemember
