TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		worksheet attachments in files from january	files							AttachmentData_modifiy.tsv
0		document with presentations attachment	files							AttachmentData_modifiy.tsv
0		file with attachment on singing	files							AttachmentData_modifiy.tsv
0		files from trisha with attachment from last year	files							AttachmentData_modifiy.tsv
0		file to valerie with attachments from august and september	files							AttachmentData_modifiy.tsv
0		document with attachment decks	files							AttachmentData_modifiy.tsv
0		files from siri with attachments	files							AttachmentData_modifiy.tsv
0		show me file from jason with attachments	files							AttachmentData_modifiy.tsv
0		documents lfrom last week about work with attachment	files							AttachmentData_modifiy.tsv
0		look for messages with worksheet attachments	files							AttachmentData_modifiy.tsv
0		show me new documents from allison with attachments	files							AttachmentData_modifiy.tsv
0		show me all of my document with attachments from december	files							AttachmentData_modifiy.tsv
0		filter files with attachments	files							AttachmentData_modifiy.tsv
0		documents correspondence with attachment	files							AttachmentData_modifiy.tsv
0		could you show me files from amy containing an attachment	files							AttachmentData_modifiy.tsv
0		i need to see my file from tammy with photo attachments	files							AttachmentData_modifiy.tsv
0		look up attachments with jane	files							AttachmentData_modifiy.tsv
0		document from joe with attachments	files							AttachmentData_modifiy.tsv
0		file from dapriy with attachments	files							AttachmentData_modifiy.tsv
0		files containing schedule attachments please	files							AttachmentData_modifiy.tsv
0		documents from tim with an attachment about weater	files							AttachmentData_modifiy.tsv
0		show all file with attachments from january	files							AttachmentData_modifiy.tsv
0		im trying to find any documents with attachments	files							AttachmentData_modifiy.tsv
0		show wanda files attachments	files							AttachmentData_modifiy.tsv
0		find files from tony with attachment	files							AttachmentData_modifiy.tsv
0		mias document with workbook attachments	files							AttachmentData_modifiy.tsv
0		search for file sent to todd that contain words attachments	files							AttachmentData_modifiy.tsv
0		search for all files with ppts attachments	files							AttachmentData_modifiy.tsv
0		find any file from may with attachments	files							AttachmentData_modifiy.tsv
0		vssm attachment girls trip	files							AttachmentData_modifiy.tsv
0		homework attachment from dylan	files							AttachmentData_modifiy.tsv
0		file with attachment to jon snow	files							AttachmentData_modifiy.tsv
0		documents with attachment sent yesterday	files							AttachmentData_modifiy.tsv
0		document from jane with attachment last month	files							AttachmentData_modifiy.tsv
0		documents from jim boyle with slides attachments	files							AttachmentData_modifiy.tsv
0		december files with worksheet attachment	files							AttachmentData_modifiy.tsv
0		find files with attachments for today	files							AttachmentData_modifiy.tsv
0		document attachment from steve to jackie	files							AttachmentData_modifiy.tsv
0		file with attachments from bridget to laney about birthday party	files							AttachmentData_modifiy.tsv
0		files with any attachments about art	files							AttachmentData_modifiy.tsv
0		november file with attachments	files							AttachmentData_modifiy.tsv
0		attachments in documents from joyelle	files							AttachmentData_modifiy.tsv
0		filter file with attachments	files							AttachmentData_modifiy.tsv
0		search for file sent to todd that contain presentations attachments	files							AttachmentData_modifiy.tsv
0		files from jane with attachment last month	files							AttachmentData_modifiy.tsv
0		open file with attachments from mary	files							AttachmentData_modifiy.tsv
0		document that have attachment	files							AttachmentData_modifiy.tsv
0		file from march with attachments	files							AttachmentData_modifiy.tsv
0		file with attachment from june about music 323424rf fetf	files							AttachmentData_modifiy.tsv
0		find file for excel attachments	files							AttachmentData_modifiy.tsv
0		files from jane to jon with attachment for new parking garage	files							AttachmentData_modifiy.tsv
0		documents with attachments march 1	files							AttachmentData_modifiy.tsv
0		documents from malik with attachments last week	files							AttachmentData_modifiy.tsv
0		document attachment with office party	files							AttachmentData_modifiy.tsv
0		from darlene vdw attachment	files							AttachmentData_modifiy.tsv
0		file with attachment from last month	files							AttachmentData_modifiy.tsv
0		documents from spock to will with attachment	files							AttachmentData_modifiy.tsv
0		attachment xlsx document	files							AttachmentData_modifiy.tsv
0		car purchase files with attachments between december 1st and 3rd	files							AttachmentData_modifiy.tsv
0		pptx hasattachmentstrue	files							AttachmentData_modifiy.tsv
0		attachment presentations angelina	files							AttachmentData_modifiy.tsv
0		documents from bill and linda with attachment from may	files							AttachmentData_modifiy.tsv
0		file to jack from jill with attachments dated november 1st	files							AttachmentData_modifiy.tsv
0		kellys documents with updated project attachment	files							AttachmentData_modifiy.tsv
0		document with an attachment from bill	files							AttachmentData_modifiy.tsv
0		documents with excels attachment	files							AttachmentData_modifiy.tsv
0		file from joe with attachments	files							AttachmentData_modifiy.tsv
0		documents attachment from colin	files							AttachmentData_modifiy.tsv
0		doc attachment from jim	files							AttachmentData_modifiy.tsv
0		show document with attachments about furniture	files							AttachmentData_modifiy.tsv
0		attachments in my document	files							AttachmentData_modifiy.tsv
0		documents with attachment received between august 3 and august 14	files							AttachmentData_modifiy.tsv
0		show me any attachments in my document	files							AttachmentData_modifiy.tsv
0		view document from jerry with vcs attachment	files							AttachmentData_modifiy.tsv
0		search for all files with docs attachments	files							AttachmentData_modifiy.tsv
0		april document with xlsx attachment	files							AttachmentData_modifiy.tsv
0		received files with attachments	files							AttachmentData_modifiy.tsv
0		file received from march with attachments	files							AttachmentData_modifiy.tsv
0		attachments for trader joes in documents	files							AttachmentData_modifiy.tsv
0		file with attachment from october 2008	files							AttachmentData_modifiy.tsv
0		business document with attachment from sydney to luke	files							AttachmentData_modifiy.tsv
0		i sent attachments	files							AttachmentData_modifiy.tsv
0		view bobs files with attachment	files							AttachmentData_modifiy.tsv
0		from helen document with attachment about christmas party	files							AttachmentData_modifiy.tsv
0		document with attachment sent yesterday	files							AttachmentData_modifiy.tsv
0		file in accounting with attachment	files							AttachmentData_modifiy.tsv
0		onenote attachment from jim	files							AttachmentData_modifiy.tsv
0		i want to see wes attachments with xls	files							AttachmentData_modifiy.tsv
0		play file from allison with docs attachment	files							AttachmentData_modifiy.tsv
0		file with attachment from ryan	files							AttachmentData_modifiy.tsv
0		documents with attachment for may fund raiser	files							AttachmentData_modifiy.tsv
0		files from anna to bates about engagement with presentation attachments from june 2015	files							AttachmentData_modifiy.tsv
0		document containing attachments from december	files							AttachmentData_modifiy.tsv
0		attachments to fishing file	files							AttachmentData_modifiy.tsv
0		show me documents from sonia with xls attachments	files							AttachmentData_modifiy.tsv
0		file from siri with attachments	files							AttachmentData_modifiy.tsv
